username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following 
PsychCentral,b'hypersexuality in bipolar disorder https://t.co/lulzxyurnf #mhsm #mentalhealth https://t.co/xcqqm9jxor',no retweet username,"[{'text': 'mhsm', 'indices': [59, 64]}, {'text': 'mentalhealth', 'indices': [65, 78]}]",2017-04-01 00:36:08+00:00,228100,2729
llr_360,b'@korn_freaker @hakonet \xe3\x82\x82\xe3\x81\x97\xe3\x82\x84\xe3\x82\x89\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\xaa\xe3\x82\x89\xe3\x81\x8a\xe6\x89\x8b\xe4\xbc\x9d\xe3\x81\x84\xe8\xa1\x8c\xe3\x81\x8f\xe3\x81\xae\xe3\x81\xa7\xe8\xa8\x80\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x8f\xe3\x81\xa0\xe3\x81\x95\xe3\x81\x84\xe3\x83\xbc(*\xe2\x80\x99\xe2\x96\xbd\xe2\x80\x99*)\xe3\x81\x93\xe3\x82\x8c\xe3\x81\xbb\xe3\x82\x93\xe3\x81\xa8bp1\xe3\x81\xa7\xe3\x82\x88\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\x9f',no retweet username,[],2017-04-01 00:32:17+00:00,85,100
subaruxxxxx,b'@beeroyn \xe5\x85\xb1\xe9\x97\x98\xe5\x8d\x8a\xe9\xa1\x8d\xe7\x84\xa1\xe3\x81\x84\xe3\x81\xa8\xe6\xad\xbb\xe3\x81\xab\xe3\x81\x9d\xe3\x81\x86\xe3\x80\x82\xe3\x80\x82\xe5\x9b\x9b\xe8\xb1\xa1\xe3\x81\xafbp1\xe3\x83\x9e\xe3\x83\xb3\xe3\x81\xa7\xe7\xa8\xae\xe6\xb1\x81\xe5\x9b\x9e\xe5\x8f\x8e\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xae\xe3\x82\x82\xe3\x81\x82\xe3\x82\x8a\xe3\x81\x8b\xe3\x82\x82\xe3\x80\x82  \xe5\x85\xa8\xe3\x81\xa6\xe3\x81\xaf\xe3\x82\xbc\xe3\x83\x8e\xe3\x82\xb3\xe3\x82\xad\xe3\x81\xae\xe3\x83\x89\xe3\x83\xad\xe6\xac\xa1\xe7\xac\xac\xe3\x80\x82\xe3\x80\x82',no retweet username,[],2017-04-01 00:29:04+00:00,196,350
brack_cyc,b'@sola_yuki1 \xe3\x81\x99\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x9b\xe3\x82\x93\xe6\xb0\x97\xe4\xbb\x98\xe3\x81\x91\xe3\x81\x9f\xe3\x82\x89\xe3\x81\x8a\xe6\x89\x8b\xe4\xbc\x9d\xe3\x81\x84\xe3\x81\x95\xe3\x81\x9b\xe3\x81\xa6\xe3\x82\x82\xe3\x82\x89\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\xae\xe3\x81\xa7\xe3\x81\x99\xe3\x81\x8c(/ _ ; )\n\xe3\x81\x97\xe3\x81\x8b\xe3\x81\x97bp1\xe3\x81\xaa\xe3\x81\xae\xe3\x81\xa7\xe6\xb2\xb9\xe6\x96\xad\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x82\x88\xe3\x81\xad\xe2\x80\xa5',no retweet username,[],2017-04-01 00:23:22+00:00,492,583
yynunyy,b'\xe3\x81\xbf\xe3\x82\x93\xe3\x81\xaa\xe7\xa8\xae\xe4\xb8\x8d\xe8\xb6\xb3\xe3\x81\xa7\xe8\x8b\xa6\xe3\x81\x97\xe3\x82\x93\xe3\x81\xa7\xe3\x82\x8b\xe3\x81\xae\xe3\x81\xa7bp1\xe3\x81\xa7\xe3\x82\x82\xe5\x85\xa5\xe3\x82\x89\xe3\x82\x93\xe3\x81\x9e',no retweet username,[],2017-04-01 00:16:49+00:00,10,262
DBSAlliance,"b""video: i have #bipolar disorder. one person's experience with mania. https://t.co/9oue5w9xz8 @themightysite #mentalhealth https://t.co/hyl7srzlrv""",no retweet username,"[{'text': 'Bipolar', 'indices': [14, 22]}]",2017-04-01 00:13:01+00:00,32092,169
al0rinchuu,b'por fin terminado! ryuk listo para ma\xc3\xb1ana. https://t.co/vdpdyijec8',David_BP1,[],2017-04-01 00:09:33+00:00,79,166
nekoronradio,b'@soragirik bp1\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\x97\xe5\x85\xa5\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\x91\xe3\x81\xa9\xe3\x80\x81\xe3\x81\x9c\xe3\x82\x93\xe3\x81\x9c\xe3\x82\x93\xe5\x89\x8a\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\xaa\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\xae\xe3\x81\xa7\xe5\x9b\xb0\xe3\x81\xa3\xe3\x81\x9f\xe2\x80\xa6',no retweet username,[],2017-04-01 00:03:34+00:00,245,268
mhmatters,b'on #worldbipolarday we remember @pattyduke_id for her bringing so much attention to #bipolar disorder @dbsalliance @seanastin @healthyplace https://t.co/7ffdxsltch',electroboyusa,"[{'text': 'WorldBipolarDay', 'indices': [22, 38]}, {'text': 'bipolar', 'indices': [103, 111]}]",2017-04-01 00:00:29+00:00,28347,13518
Synyster_20,b'@david_bp1 guay! \xf0\x9f\x98\x81pues nos veremos por all\xc3\xad',no retweet username,[],2017-03-31 23:59:43+00:00,431,389
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
roiben,"b'""bright uplifting &amp; brutally honest"" says @juliebipolar: our book on helping a friend w/ bipolar https://t.co/96ehrdc9du #mentalhealthmonth https://t.co/ztxuo6wkc7'",GumOnMyShoeBook,[],2017-05-01 08:58:58+00:00,1045,1679
nyoin3110,b'\xe5\x8d\x8a\xe9\xa1\x8d\xe3\x81\xa3\xe3\x81\xa6bp1\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x9f\xe3\x81\x91\xe3\x81\xa92\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\x9f (\xe3\x80\x82\xe2\x97\x94\xe2\x80\xb8\xe2\x97\x94\xe3\x80\x82\xe2\x9c\xbf)',no retweet username,[],2017-05-01 08:52:23+00:00,786,838
kirine_k,b'\xe8\x87\xaa\xe7\x99\xba\xe7\x84\xa1\xe6\x96\x99\xe3\x81\xaa\xe3\x81\xae\xe3\x81\xab\xe6\x95\x91\xe6\x8f\xb4\xe3\x81\xafbp1\xe5\x8f\x96\xe3\x82\x89\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\xae\xe3\x82\x84\xe3\x81\xb0\xe3\x81\x84',no retweet username,[],2017-05-01 08:31:17+00:00,279,456
SmallYTerArmy,b'happy... well.. better than i was... a lot #bipolar #depression #mania #rapidcycling  https://t.co/hbtwezyyr5 via @youtube',BLURZREBELLION,"[{'text': 'bipolar', 'indices': [61, 69]}, {'text': 'depression', 'indices': [70, 81]}, {'text': 'mania', 'indices': [82, 88]}, {'text': 'RapidCycling', 'indices': [89, 102]}]",2017-05-01 08:28:57+00:00,4665,5302
kaminusi,b'@arihya8810 \xe3\x81\x9d\xe3\x81\xae\xe4\xbb\xa3\xe3\x82\x8f\xe3\x82\x8abp1\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x8c10\xe5\x88\x86\xe3\x81\xab\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\xae\xe3\x82\x93',no retweet username,[],2017-05-01 08:20:45+00:00,339,4077
mimimi463,b'bp1/2\xe3\x82\x84\xe3\x81\xb9\xe3\x81\x87\xe3\x81\xaa',no retweet username,[],2017-05-01 08:10:25+00:00,105,155
vasaco13,b'bp1/2\xef\xbc\x9f\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa0\xe3\x81\x93\xe3\x82\x8c\xef\xbc\x9f',no retweet username,[],2017-05-01 08:08:47+00:00,746,297
yol_oricharaer,b'ab\xe3\x83\xbbbp1/2\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xa0\xe3\x81\xa0\xe3\x83\x92\xe3\x83\xa3\xe3\x83\x83\xe3\x83\x8f\xe3\x83\xbc\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\xa3\xe3\x81\xa6\xe5\x85\xa5\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x893\xe5\x9b\x9e\xe3\x83\x9e\xe3\x82\xb0\xe3\x83\x8a\xe5\x8f\x82\xe6\x88\xa6\xe3\x81\x97\xe3\x81\x9f\xe3\x82\x89\xe4\xb8\x80\xe7\x9e\xac\xe3\x81\xa7\xe5\x85\xa8\xe9\x83\xa8\xe3\x83\x9e\xe3\x82\xb0\xe3\x83\x8a\xe3\x81\x8c\xe5\xae\x9a\xe5\x93\xa1\xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x90\xe3\x83\xbc\xe3\x81\xab\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xa6\xe8\x8d\x89\xe7\x94\x9f\xe3\x81\x88\xe3\x82\x8b',no retweet username,[],2017-05-01 08:04:17+00:00,2101,2122
PMHPatUCT,b'[#wmmhday blog series #2] postpartum bipolar disorder: the invisible postpartum mood\xe2\x80\xa6 https://t.co/xvlldab6ow https://t.co/uwr3tjivnm',no retweet username,"[{'text': 'WMMHday', 'indices': [1, 9]}]",2017-05-01 08:02:47+00:00,3012,2317
EricaLedwidge,b'mindpax.me helps prevent bipolar disorder relapses with @vodafoneiot. #iot #healthcare https://t.co/8gzzvvbcuy https://t.co/jyfire1o8m',no retweet username,"[{'text': 'IoT', 'indices': [70, 74]}, {'text': 'healthcare', 'indices': [75, 86]}]",2017-05-01 07:59:15+00:00,40,243
otohash,b'\xe3\x83\x9e\xe3\x82\xb0\xe3\x83\x8a\xe3\x81\xae\xe5\x8d\x8a\xe9\xa1\x8d\xe3\x81\xa3\xe3\x81\xa6bp1\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8b\xe3\x81\xae\xef\xbc\x9f',no retweet username,[],2017-05-01 07:43:26+00:00,897,1100
GumOnMyShoeBook,"b'""bright uplifting &amp; brutally honest"" says @juliebipolar: our book on helping a friend w/ bipolar https://t.co/96ehrdc9du #mentalhealthmonth https://t.co/ztxuo6wkc7'",no retweet username,[],2017-05-01 07:06:02+00:00,5691,4727
TechNowOrNever,b'mindpax.me helps prevent bipolar disorder relapses with @vodafoneiot #iot #healthcare https://t.co/nry6vth2np https://t.co/muis9jtnxj',VodafoneIoT,"[{'text': 'IoT', 'indices': [86, 90]}, {'text': 'healthcare', 'indices': [91, 102]}]",2017-05-01 07:05:55+00:00,4772,70
VodafoneIoT,b'mindpax.me helps prevent bipolar disorder relapses with @vodafoneiot #iot #healthcare https://t.co/nry6vth2np https://t.co/muis9jtnxj',no retweet username,"[{'text': 'IoT', 'indices': [69, 73]}, {'text': 'healthcare', 'indices': [74, 85]}]",2017-05-01 07:05:13+00:00,29123,433
BLURZREBELLION,b'happy... well.. better than i was... a lot #bipolar #depression #mania #rapidcycling  https://t.co/hbtwezyyr5 via @youtube',no retweet username,"[{'text': 'bipolar', 'indices': [43, 51]}, {'text': 'depression', 'indices': [52, 63]}, {'text': 'mania', 'indices': [64, 70]}, {'text': 'RapidCycling', 'indices': [71, 84]}]",2017-05-01 07:00:33+00:00,10268,11640
UujhttyuywKids,b'#5206 #top #usa #bestseller book about bipolar disorder husband | bipolar disorder wife \xe2\x80\x93 married to mania https://t.co/mvye3nm4kd https://t.co/ll92oqx4x6',no retweet username,"[{'text': 'Top', 'indices': [6, 10]}, {'text': 'USA', 'indices': [11, 15]}, {'text': 'Bestseller', 'indices': [16, 27]}]",2017-05-01 06:48:09+00:00,99,40
AngelaStalling9,"b'@anthoknees reading this was heartwarming. my sister lives with bipolar disorder and i have had to ""talk her out"" of depression or mania.'",no retweet username,[],2017-05-01 06:40:17+00:00,4043,4877
trumpeddy,b'mindpax.me helps prevent bipolar disorder relapses with vodafone iot https://t.co/u5emt9aeo0 https://t.co/6syt5m8ppm',no retweet username,[],2017-05-01 06:31:20+00:00,12,18
ohmyrings,b'chocolate #diamond #rings: an ideal present for a stylish #lady #jeweltweets #fashion #jewelry #ring #rings https://t.co/f9eqspgzne',no retweet username,"[{'text': 'Diamond', 'indices': [10, 18]}, {'text': 'Rings', 'indices': [19, 25]}, {'text': 'Lady', 'indices': [58, 63]}, {'text': 'jeweltweets', 'indices': [64, 76]}, {'text': 'fashion', 'indices': [77, 85]}, {'text': 'jewelry', 'indices': [86, 94]}, {'text': 'ring', 'indices': [95, 100]}, {'text': 'rings', 'indices': [101, 107]}]",2017-05-01 06:28:57+00:00,195,169
CCHRLondon,b'childhood is not a mental disorder. watch this video: https://t.co/ffoanjpole #adhd #add #depression #bipolar #meds #ritalin #psychology https://t.co/di3cya8xop',no retweet username,"[{'text': 'adhd', 'indices': [78, 83]}, {'text': 'add', 'indices': [84, 88]}, {'text': 'depression', 'indices': [89, 100]}, {'text': 'bipolar', 'indices': [101, 109]}, {'text': 'meds', 'indices': [110, 115]}]",2017-05-01 06:07:38+00:00,3039,3346
Bipolar_Mumma,b'what the doctors said about my bipolar\xc2\xa0disorder https://t.co/5i8phxgtbg https://t.co/rlrei3zaf6',no retweet username,[],2017-05-01 05:06:57+00:00,1265,639
Bipolar_Hero,b'how i felt when #mania became an uncontrollable storm. @bipolarblogger @bipolarhotmess @electroboyusa @erezshek @dll1209\n\n#bipolar #mhealth https://t.co/3ot6pl9ivw',Chaos2Cured,"[{'text': 'mania', 'indices': [33, 39]}]",2017-05-01 05:06:34+00:00,2190,4578
gear_ba7,b'10\xe5\x88\x86\xe3\x81\xa7bp1\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\xa0\xe3\x81\x8b\xe3\x82\x89\xe3\x80\x81\xe4\xbd\xbf\xe3\x81\x84\xe5\x88\x87\xe3\x82\x8d\xe3\x81\x86\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\xaa\xe3\x81\x8b\xe3\x81\xaa\xe3\x81\x8b\xe3\x82\xaa\xe3\x83\xaf\xe3\x83\xb3\xe3\x83\x8d',no retweet username,[],2017-05-01 05:05:03+00:00,131,269
kirisakineko,b'@kasai_masahito 10\xe5\x88\x86\xe3\x81\xa7bp1\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82',no retweet username,[],2017-05-01 04:43:44+00:00,467,113
banana_seno,b'\xe3\x82\xa4\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x88\xe3\x81\xaebp1\xe3\x83\x9e\xe3\x83\xab\xe3\x83\x81\xe3\x81\x8c\xe3\x81\xa8\xe3\x81\xa6\xe3\x82\x82\xe4\xbe\xbf\xe5\x88\xa9\xe3\x80\x82\n1\xe5\x9b\x9e\xe8\xa1\x8c\xe3\x81\x91\xe3\x81\xb09\xe3\x81\xab\xe6\xb8\x9b\xe3\x82\x8b\xe3\x81\x91\xe3\x81\xa9\xe3\x80\x81\xe3\x81\xa4\xe3\x82\x88\xe3\x83\x90\xe3\x83\x8f\xe3\x81\x8c15\xe5\x88\x86\xe3\x81\x90\xe3\x82\x89\xe3\x81\x84\xe3\x81\xa7\xe7\xb5\x82\xe3\x82\x8f\xe3\x82\x8b\xe9\xa0\x83\xe3\x81\xab\xe3\x81\xaf\xe7\xb5\x90\xe6\x9e\x9cbp5\xe3\x81\x8b6\xe3\x81\xab\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x97\xe3\x81\xa6\xe3\x82\x8b\xe3\x81\x8b\xe3\x82\x89\xe3\x80\x81\xe3\x81\x9d\xe3\x81\xae\xe3\x81\xbe\xe3\x81\xbe\xe6\xac\xa1\xe3\x81\xab\xe5\x90\x91\xe3\x81\x8b\xe3\x81\x88\xe3\x82\x8b\xe3\x81\x97\xe3\x80\x82',no retweet username,[],2017-05-01 04:41:37+00:00,156,182
JanetChowMSc,"b""what causes bipolar disorder? and can it be treated? here's what we know: https://t.co/d2tqutdvnn https://t.co/ebdpkzxktn""",TED_ED,[],2017-05-01 04:34:14+00:00,5313,5720
SkyFi127,b'#bipolar #bipolardisorder #mania #manic #mentalhealth https://t.co/rabddhwvvc',no retweet username,"[{'text': 'bipolar', 'indices': [0, 8]}, {'text': 'bipolardisorder', 'indices': [9, 25]}, {'text': 'mania', 'indices': [26, 32]}, {'text': 'manic', 'indices': [33, 39]}, {'text': 'Mentalhealth', 'indices': [40, 53]}]",2017-05-01 04:32:29+00:00,29,178
spcardseller,b'check out nick senzel /99 2017 bowman prospect green paper parallel bp1 reds #85-of-99 1st https://t.co/p9q8zaag0w @ebay',no retweet username,[],2017-05-01 04:29:20+00:00,951,1278
msferreira_eng,"b""what causes bipolar disorder? and can it be treated? here's what we know: https://t.co/d2tqutdvnn https://t.co/ebdpkzxktn""",TED_ED,[],2017-05-01 04:22:35+00:00,1387,866
TheTobster111,"b'""actor maurice benard talks candidly about bipolar disorder""\n\nread more about his story: https://t.co/anduviws3i https://t.co/zjbeqic0hm'",uofsandiego,[],2017-05-01 04:13:35+00:00,37176,37232
MagicalPainting,b'bipolar disorder - painting on vintag... by @jakubdk via @artfinder #acrylic #painting #art https://t.co/hrhqp7bom5 https://t.co/uyjhzowrkg',JakubDK,"[{'text': 'acrylic', 'indices': [81, 89]}, {'text': 'painting', 'indices': [90, 99]}, {'text': 'art', 'indices': [100, 104]}]",2017-05-01 04:00:52+00:00,3029,1954
UmmuAurelZuhair,b'ready merah &amp; hitam \nmaxi dress momoty bp1 \n\nidr 220.000 \n\ncontact order \nwa\xe2\x80\xa6 https://t.co/rfv4dcf7rc',no retweet username,[],2017-05-01 03:39:46+00:00,72,407
BeatByMariahB,"b'""actor maurice benard talks candidly about bipolar disorder""\n\nread more about his story: https://t.co/anduviws3i https://t.co/zjbeqic0hm'",uofsandiego,[],2017-05-01 03:37:47+00:00,1185,250
Adaria___,"b'""actor maurice benard talks candidly about bipolar disorder""\n\nread more about his story: https://t.co/anduviws3i https://t.co/zjbeqic0hm'",uofsandiego,[],2017-05-01 03:35:03+00:00,1578,2871
SD_RWX_69,b'#5041 #followme #learn #saving book about bipolar disorder husband | bipolar disorder wife \xe2\x80\x93 married to mania https://t.co/paxcibsvb4 https://t.co/fkonjmnxmp',no retweet username,"[{'text': 'followme', 'indices': [6, 15]}, {'text': 'learn', 'indices': [16, 22]}, {'text': 'saving', 'indices': [23, 30]}]",2017-05-01 03:14:21+00:00,77,17
keropi_desk,b'\xe5\x83\x95\xe3\x82\xa2\xe3\x83\x99\xe3\x83\x99\xe3\x80\x81\xe3\x81\xb2\xe3\x81\x9f\xe3\x81\x99\xe3\x82\x89bp1\xe6\x95\x91\xe6\x8f\xb4\xe5\x85\xa5\xe3\x81\xa3\xe3\x81\xa6\xe7\xb4\xa0\xe6\x9d\x90\xe8\xb2\xaf\xe3\x82\x81\xe3\x81\x9f\xe3\x81\x82\xe3\x81\xa8\xe5\x85\xa8\xe9\x83\xa8\xe6\x94\xbe\xe5\x87\xba\xe3\x81\x97\xe3\x81\x9f\xe3\x82\x89400\xe4\xb8\x87\xe7\xa8\xbc\xe3\x81\x84\xe3\x81\xa7\xe3\x81\x9f',no retweet username,[],2017-05-01 03:03:52+00:00,675,236
NEON_THE_RACK,b'@n_af6 \xe3\x81\x93\xe3\x82\x8c\xe7\xb3\xbb\xe3\x81\xae\xe3\x82\xa4\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x88\xe3\x81\xaf\xe5\x85\xb1\xe9\x80\x9a\xe3\x81\x97\xe3\x81\xa6\n\xe3\x83\x9e\xe3\x83\xab\xe3\x83\x81\xe3\x81\xae\xe8\x87\xaa\xe7\x99\xba\xe7\xb4\xa0\xe6\x9d\x90\xe8\x90\xbd\xe3\x81\xa1\xe3\x82\x8b\xe6\x96\xb9\xe3\x81\xa7\xe8\x87\xaa\xe7\x99\xba\xe7\xb4\xa0\xe6\x9d\x90\xe3\x82\x92bp\xef\xbc\x91\xe3\x81\xa7\xe6\x8b\xbe\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x8d\xe3\x81\xa6\nap\xe3\x81\xa7\xe8\x87\xaa\xe7\x99\xba\xe3\x81\x97\xe3\x81\xa6\xe8\xb2\xa2\xe7\x8c\xae\xe5\xba\xa6\xe3\x82\x92\xe3\x83\x95\xe3\x83\xab\xe3\x81\xab\xe8\xb2\xb0\xe3\x81\x86\n\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xae\xe3\x81\x8c\xe3\x82\xbb\xe3\x82\xaa\xe3\x83\xaa\xe3\x83\xbc\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\xa3\xe3\x81\xa6\xe3\x82\x8b\n\xe7\x88\x86\xe9\x80\x9f\xe3\x83\x9e\xe3\x83\xb3\xe3\x81\xaa\xe3\x82\x89\xe9\xab\x98\xe9\x9b\xa3\xe5\xba\xa6\xe3\x81\xae\xe6\x96\xb9\xe3\x81\xae\xe3\x83\x9e\xe3\x83\xab\xe3\x83\x81\xe3\x81\xab\xe5\x85\xa5\xe3\x81\xa3\xe3\x81\xa6mvp\xe3\x82\x82\xe3\x81\x8e\xe5\x8f\x96\xe3\x82\x8b\xe6\x84\x9f\xe3\x81\x98\xe3\x81\xa7\xe7\xa8\xbc\xe3\x81\x90\xe3\x81\xae\xe3\x82\x82\xe8\x89\xaf\xe3\x81\x84\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe3\x81\x91\xe3\x81\xa9\xe3\x81\xad',no retweet username,[],2017-05-01 02:50:18+00:00,568,859
ivdacruz,"b""what causes bipolar disorder? and can it be treated? here's what we know: https://t.co/d2tqutdvnn https://t.co/ebdpkzxktn""",TED_ED,[],2017-05-01 02:00:00+00:00,605,2096
another_signal,b'@k_utatane bp1/2\xe3\x82\xad\xe3\x83\xa3\xe3\x83\xb3\xe3\x83\x9a\xe3\x83\xbc\xe3\x83\xb3\xe3\x81\xaf\xe3\x80\x81\xe6\x9c\xac\xe6\x97\xa5\xe3\x81\xae17\xe6\x99\x82\xe3\x81\x8b\xe3\x82\x89\xe3\x81\xaa\xe3\x81\xae\xe3\x81\xab\xe3\x80\x81\xe6\x97\xa2\xe3\x81\xab\xe3\x81\x9d\xe3\x81\xae\xe3\x82\xad\xe3\x83\xa3\xe3\x83\xb3\xe3\x83\x9a\xe3\x83\xbc\xe3\x83\xb3\xe3\x81\x8c\xe9\x81\xa9\xe5\xbf\x9c\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x81\xae\xe3\x81\x8b\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe3\x81\x8f\xe3\x82\x89\xe3\x81\x84\xe3\x80\x81\xe7\x9b\xb4\xe3\x81\x90\xe3\x81\xab\xe3\x83\x9e\xe3\x83\xab\xe3\x83\x81\xe3\x81\x8c\xe5\x9f\x8b\xe3\x81\xbe\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x82\x88\xe3\x81\xad\xe3\x80\x82',no retweet username,[],2017-05-01 01:59:45+00:00,494,88
jlozada60,"b""what causes bipolar disorder? and can it be treated? here's what we know: https://t.co/d2tqutdvnn https://t.co/ebdpkzxktn""",TED_ED,[],2017-05-01 01:59:13+00:00,135,34
crystalbeam,b'bipolar disorder and borderline personality disorder are not the same thing.\nhttps://t.co/jyci40dr6b https://t.co/xrprnewf3d',medicaldaily,[],2017-05-01 01:44:10+00:00,306,514
CulturalSavage,"b'@grumpytheology also, for someone w/ bipolar, larger amount of thc can cause mania. it\'s not as simple as ""it\'s a natural alternative"".'",no retweet username,[],2017-05-01 01:22:36+00:00,2965,1972
medicaldaily,b'bipolar disorder and borderline personality disorder are not the same thing.\nhttps://t.co/jyci40dr6b https://t.co/xrprnewf3d',no retweet username,[],2017-05-01 01:15:03+00:00,18855,1333
Kadomaru520,b'\xe3\x81\xa6\xe3\x81\x8b\xe3\x80\x81\xe5\x8d\x8a\xe9\xa1\x8d\xe5\xa7\x8b\xe3\x81\xbe\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x89\xef\xbc\xa2\xef\xbc\xb0\xef\xbc\x91\xe3\x81\xa7\xe3\x82\xbb\xe3\x83\xac\xe3\x83\x9e\xe3\x82\xb0\xe6\x95\x91\xe6\x8f\xb4\xe3\x81\xaf\xe3\x81\x84\xe3\x81\xa3\xe3\x81\xa6\n\xef\xbc\x91\xef\xbc\x90\xe5\x88\x86\xe3\x81\xa7\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x8b\xe3\x80\x81\xe4\xbb\x96\xe3\x81\xae\xe3\x81\x93\xe3\x81\xa8\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xad\xe3\x81\x88\xe3\x82\x88\xe3\x80\x82',no retweet username,[],2017-05-01 01:12:18+00:00,129,186
LeafletKoneion,"b""what causes bipolar disorder? and can it be treated? here's what we know: https://t.co/d2tqutdvnn https://t.co/ebdpkzxktn""",TED_ED,[],2017-05-01 00:44:27+00:00,300,2963
allevin18,"b'maurice benard - bipolar disorder, part 1 https://t.co/mnmffztze7 via @youtube'",iapsych1,[],2017-05-01 00:44:21+00:00,15122,14921
DLL1209,b'how i felt when #mania became an uncontrollable storm. @bipolarblogger @bipolarhotmess @electroboyusa @erezshek @dll1209\n\n#bipolar #mhealth https://t.co/3ot6pl9ivw',Chaos2Cured,"[{'text': 'mania', 'indices': [33, 39]}]",2017-05-01 00:28:14+00:00,435,779
bkshuxa,b'10\xe5\x88\x86\xe3\x81\xa7bp1\xe5\x9b\x9e\xe5\xbe\xa9\xe6\x85\xa3\xe3\x82\x8c\xe3\x81\xad\xe3\x81\x88\xe3\x82\x88\xe3\x81\x8a',no retweet username,[],2017-05-01 00:20:08+00:00,70,167
Chaos2Cured,b'how i felt when #mania became an uncontrollable storm. @bipolarblogger @bipolarhotmess @electroboyusa @erezshek @dll1209\n\n#bipolar #mhealth https://t.co/3ot6pl9ivw',no retweet username,"[{'text': 'mania', 'indices': [16, 22]}]",2017-05-01 00:08:35+00:00,7667,7930
ToughDelta,"b""what causes bipolar disorder? and can it be treated? here's what we know: https://t.co/d2tqutdvnn https://t.co/ebdpkzxktn""",TED_ED,[],2017-05-01 00:03:34+00:00,138,728
rorislamejorst,"b""what causes bipolar disorder? and can it be treated? here's what we know: https://t.co/d2tqutdvnn https://t.co/ebdpkzxktn""",TED_ED,[],2017-04-30 23:59:08+00:00,16708,9118
yakidama_ivan,"b""what causes bipolar disorder? and can it be treated? here's what we know: https://t.co/d2tqutdvnn https://t.co/ebdpkzxktn""",TED_ED,[],2017-04-30 23:56:27+00:00,165,976
NoraToad,b'@david_bp1 y lo bien que est\xc3\xa1n quedando~',no retweet username,[],2017-04-30 23:51:42+00:00,3972,992
loricalabresemd,b'early treatment leads to better outcomes in teens with #bipolar disorder #teens #parenting #depression https://t.co/nnhevssmvv https://t.co/adlxuaxhsa',no retweet username,"[{'text': 'Bipolar', 'indices': [55, 63]}, {'text': 'teens', 'indices': [73, 79]}, {'text': 'parenting', 'indices': [80, 90]}, {'text': 'depression', 'indices': [91, 102]}]",2017-04-30 23:50:11+00:00,1409,676
contrabeast,b'when that bipolar disorder hits https://t.co/mg50ubca5w',no retweet username,[],2017-04-30 23:47:52+00:00,4585,3
