username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
rdgbtwnthelines,"@tsellisjr bipolar disorder, as it does with every disorder. that's why the say stress is the no.1 killer. 2/2",no retweet username,[],2014-08-01 09:16:10+00:00,155,289,[]
EmpyrealSun,"helpful insights on #adhd from .@psychcentral http://t.co/skmknb5wrz it's complex. 4 me, hard 2 tease out adhd #tbi &amp; #bipolar1.",tanyajpeterson1,"[{'text': 'ADHD', 'indices': [41, 46]}, {'text': 'TBI', 'indices': [132, 136]}]",2014-07-23 16:15:02+00:00,7803,9369,[]
tanyajpeterson1,"helpful insights on #adhd from .@psychcentral http://t.co/skmknb5wrz it's complex. 4 me, hard 2 tease out adhd #tbi &amp; #bipolar1.",no retweet username,"[{'text': 'ADHD', 'indices': [20, 25]}, {'text': 'TBI', 'indices': [111, 115]}, {'text': 'bipolar1', 'indices': [122, 131]}]",2014-07-23 16:13:06+00:00,5985,5862,[]
no_detective,"(aunt is also, like, fundamentally homophobic and basically thinks her kid has to be cured of being bipolar and bisexual. i mean.) #rlcrap",no retweet username,"[{'text': 'rlcrap', 'indices': [131, 138]}]",2014-07-23 03:48:49+00:00,646,512,[]
peddlesm,can bipolar really be cured by eating healthy food? we've brought in our medical guru to separate the fact from the fiction! #mornings9,Mornings9AU,[],2014-07-23 01:50:40+00:00,24,154,[]
Mornings9AU,can bipolar really be cured by eating healthy food? we've brought in our medical guru to separate the fact from the fiction! #mornings9,no retweet username,"[{'text': 'Mornings9', 'indices': [125, 135]}]",2014-07-22 23:36:51+00:00,33299,1521,[]
Quin_Dra,hay días que no debería leer el timeline. esos días de tuits que alternan entre la manía y la depresión. días de timeline bipolar. cuesta.,no retweet username,[],2014-07-22 10:51:52+00:00,521,163,[]
angjw19,effing surgery.... effing green lane.... effing everything!! no meds unless i go to chippenham by bus.... #bipolar #fibromyalgia #mania :(,no retweet username,"[{'text': 'bipolar', 'indices': [106, 114]}, {'text': 'fibromyalgia', 'indices': [115, 128]}, {'text': 'mania', 'indices': [129, 135]}]",2014-07-21 09:38:19+00:00,33,225,[]
artxnayeon,"o animal laurus jauregus possui a mania de ser bipolar na hora de seu acasalamento.veja mais sexta, no globo reporter http://t.co/0thyhva8fa",3amlaris,[],2014-07-20 01:43:53+00:00,2449,831,[]
3amlaris,"o animal laurus jauregus possui a mania de ser bipolar na hora de seu acasalamento.veja mais sexta, no globo reporter http://t.co/0thyhva8fa",no retweet username,[],2014-07-20 01:43:08+00:00,973,662,[]
TheMightyEthan,it's pretty awful that a symptom of bipolar disorder is that you think you're cured and don't need to take your meds anymore.,no retweet username,[],2014-07-17 19:32:25+00:00,143,238,[]
Pepe_Varela,"yo no saco fuerzas de flaqueza porque no puedo,yo saco fuerzas de manía~  el gordito bipolar #lol",no retweet username,"[{'text': 'Lol', 'indices': [93, 97]}]",2014-07-15 17:07:35+00:00,172,111,[]
woah_dallas,bipolar disorder is no joke ladies and gentleman. http://t.co/uhedepa2eb,imadthefirst,[],2014-07-15 09:02:34+00:00,886,448,[]
imadthefirst,bipolar disorder is no joke ladies and gentleman. http://t.co/uhedepa2eb,no retweet username,[],2014-07-15 09:01:44+00:00,807,498,[]
carlyemms,"@thisisamy_ i agree. i get really fed up of people expecting me to be 'cured', meds ease symptoms but i will always have bipolar ii",no retweet username,[],2014-07-13 19:10:20+00:00,627,735,[]
rosaferreira98,o omegle é só para a bipolar ciumenta que tem a mania que é popular no twitter,no retweet username,[],2014-07-10 22:30:17+00:00,427,506,[]
IMMHnow,bipolar 1 vs. bipolar 2: recognizing the differences. http://t.co/ieh5odgvkb #mentalhealth #bipolar1 #bipolar2 #bipolar,no retweet username,"[{'text': 'mentalhealth', 'indices': [77, 90]}, {'text': 'bipolar1', 'indices': [91, 100]}, {'text': 'bipolar2', 'indices': [101, 110]}, {'text': 'bipolar', 'indices': [111, 119]}]",2014-07-10 21:40:17+00:00,1508,561,[]
Iwasthe1stmoon,qual é a mania de meterem bipolar no nome? não percebem q isso é uma doença? ou agora também vão meter '' cancro não sei quantas '' ? epá,beatrizsoffia,[],2014-07-09 19:09:57+00:00,989,570,[]
saraajorgee,qual é a mania de meterem bipolar no nome? não percebem q isso é uma doença? ou agora também vão meter '' cancro não sei quantas '' ? epá,beatrizsoffia,[],2014-07-09 19:09:06+00:00,440,194,[]
beatrizsoffia,qual é a mania de meterem bipolar no nome? não percebem q isso é uma doença? ou agora também vão meter '' cancro não sei quantas '' ? epá,no retweet username,[],2014-07-09 19:07:41+00:00,1873,725,[]
BipolarRunner77,"really tired this morning.  really wish i had my ""need no sleep"" mania going on right now #bipolar  problems of stable mood.",no retweet username,"[{'text': 'Bipolar', 'indices': [90, 98]}]",2014-07-09 11:28:53+00:00,1019,1629,[]
BipolarBlogger,@fhawksworth i was silly and thought i was the world's first cured bipolar person ;) this episode might not have been be so long or so...,no retweet username,[],2014-07-07 15:44:45+00:00,19791,3618,['cured bipolar']
IndysWendyRS,"peeps who question diagnosis: ""depressive disorder"" due to bipolar#2 with no mania. low dose xanex helps!! allergic to all ssri meds. #jesus",no retweet username,"[{'text': 'JESUS', 'indices': [134, 140]}]",2014-07-07 03:01:36+00:00,4,8,[]
queenmay1996,"it has been confirmed the uk weather has bipolar, i hope it gets cured soon. ☀️☔️☀️☔️",no retweet username,[],2014-07-04 20:35:47+00:00,40,54,[]
MissLeonardis,@jawlitagent and in mine. as far as i know ocd can be cured but bipolar disorder can only be managed.,no retweet username,[],2014-07-03 14:00:00+00:00,1739,1838,[]
mauradat,"""unique in conferring advantage &amp; pleasure, it's easy to confuse love w/ mania. trouble is love is fleeting. there's no cure for bipolar.""",no retweet username,[],2014-07-02 15:27:05+00:00,1284,1689,[]
cristhars,"""essa mania que as pessoas tem de pensar em final feliz. porra, no final ninguém é feliz, no final a..."" http://t.co/pcwbc6yus0",no retweet username,[],2014-07-02 05:54:49+00:00,303,391,[]
JennyTalksalot,"new blog post up tonight. just written tonight, in fact; 'cured' https://t.co/fwwst8bsqg #cyclothymia #bipolar #mhealth",askygoneonfire,"[{'text': 'cyclothymia', 'indices': [109, 121]}, {'text': 'bipolar', 'indices': [122, 130]}, {'text': 'mhealth', 'indices': [131, 139]}]",2014-06-28 20:57:29+00:00,81,326,[]
askygoneonfire,"new blog post up tonight. just written tonight, in fact; 'cured' https://t.co/fwwst8bsqg #cyclothymia #bipolar #mhealth",no retweet username,"[{'text': 'cyclothymia', 'indices': [89, 101]}, {'text': 'bipolar', 'indices': [102, 110]}, {'text': 'mhealth', 'indices': [111, 119]}]",2014-06-28 20:04:55+00:00,335,181,[]
evelynvin,como se caracteriza a fase de mania no transtorno bipolar? | minha vida http://t.co/hci5w9a0vu @minhavida,no retweet username,[],2014-06-28 04:27:41+00:00,83,52,[]
abnormalmeow,lembrando que num distúrbio bipolar a pessoa não fica triste e feliz no mesmo dia. são longos períodos de mania e depressão.,no retweet username,[],2014-06-27 23:19:38+00:00,363,158,[]
boogiegirl_,"@sitawawafula i just googled the relationship btwn my strange dreams  and bipolar, the link is mania. i had no idea :/",no retweet username,[],2014-06-26 19:08:31+00:00,550,309,[]
Nan_Imburgia,managing bipolar disorder hypomania and mania is about saying no to things that scream yes! yes! yes! #bipolar #bipolardisorder,JulieBipolar,"[{'text': 'bipolar', 'indices': [120, 128]}]",2014-06-25 23:10:09+00:00,327,470,[]
ThePumpingMama,is this #bipolar? is this what hypomania is? i have no idea.,no retweet username,"[{'text': 'bipolar', 'indices': [8, 16]}]",2014-06-25 22:37:13+00:00,1274,1494,[]
SilverHillHosp,"""bipolar ii patients very often exhibit no actual mania and therefore go without adequate treatment."" http://t.co/rkxb8hntj5 #bipolar",no retweet username,"[{'text': 'bipolar', 'indices': [125, 133]}]",2014-06-25 18:22:39+00:00,2078,1455,[]
emiIiastormbxrn,"""doesn't demi take meds for her bipolar disorder she should be cured by now"" stay in school kids stay in school",rochelletbh,[],2014-06-25 16:26:47+00:00,554,300,[]
MoonlightDemii,"""doesn't demi take meds for her bipolar disorder she should be cured by now"" stay in school kids stay in school",rochelletbh,[],2014-06-25 15:39:57+00:00,634,612,[]
wokerani,"""doesn't demi take meds for her bipolar disorder she should be cured by now"" stay in school kids stay in school",rochelletbh,[],2014-06-25 14:01:10+00:00,2959,397,[]
rochelletbh,"""doesn't demi take meds for her bipolar disorder she should be cured by now"" stay in school kids stay in school",no retweet username,[],2014-06-25 13:59:30+00:00,910,144,[]
Mrzblizz,i fucking hate bipolar disorder. makes me feel crazier than my episodes. fuck. #mentalillness #bipolar1,no retweet username,"[{'text': 'mentalillness', 'indices': [79, 93]}, {'text': 'bipolar1', 'indices': [94, 103]}]",2014-06-25 10:07:26+00:00,580,1870,[]
LaLaLaLyn,@ellemehnopi yeah xd and i also left because of some depression/bipolar problems with myself but it's cured already xd *hugs back* miss u 2!,no retweet username,[],2014-06-25 09:15:30+00:00,180,219,[]
Rofflepwnz,anyone with #bipolardisorder have any ideas for sleep help? nothing seems to be working. #bipolar #bipolar1 #help #selfhelp,no retweet username,"[{'text': 'bipolardisorder', 'indices': [12, 28]}, {'text': 'bipolar', 'indices': [89, 97]}, {'text': 'bipolar1', 'indices': [98, 107]}, {'text': 'help', 'indices': [108, 113]}, {'text': 'selfhelp', 'indices': [114, 123]}]",2014-06-22 11:32:41+00:00,122,42,[]
CokeBottleNesha,that bipolar mania disorder ain't no joke!,no retweet username,[],2014-06-22 05:10:10+00:00,1120,1055,[]
LithiumOd,thousands hit by benefits backlog http://t.co/2auzm7rnju - i'm very happy to be cured of hiv and bipolar disorder by govt. it's a miracle!!,Paul_Thorn,[],2014-06-21 16:07:32+00:00,338,1227,[]
electroboyusa,thousands hit by benefits backlog http://t.co/2auzm7rnju - i'm very happy to be cured of hiv and bipolar disorder by govt. it's a miracle!!,Paul_Thorn,[],2014-06-21 12:20:36+00:00,103847,57790,[]
cat_simmons,"managing bipolar disorder mania is about saying no to things that scream yes! yes! yes!

managing hypomania and... http://t.co/qzl8ajdpyb",JulieBipolar,[],2014-06-21 01:38:44+00:00,981,384,[]
cat_simmons,managing bipolar disorder hypomania and mania is about saying no to things that scream yes! yes! yes! #bipolar #bipolardisorder,JulieBipolar,"[{'text': 'bipolar', 'indices': [120, 128]}]",2014-06-21 01:38:44+00:00,981,384,[]
JulieBipolar,"managing bipolar disorder mania is about saying no to things that scream yes! yes! yes!

managing hypomania and... http://t.co/qzl8ajdpyb",no retweet username,[],2014-06-21 01:14:15+00:00,8056,1693,[]
JulieBipolar,managing bipolar disorder hypomania and mania is about saying no to things that scream yes! yes! yes! #bipolar #bipolardisorder,no retweet username,"[{'text': 'bipolar', 'indices': [102, 110]}, {'text': 'bipolardisorder', 'indices': [111, 127]}]",2014-06-21 01:13:12+00:00,8056,1693,[]
superandotb,"en la fase de manía, el paciente bipolar tiene ideas delirantes, que no son lógicas. http://t.co/rylfx70sgx",no retweet username,[],2014-06-18 15:04:12+00:00,25,46,[]
stlbizvrizvic,"""if we magically cured schizophrenia, bipolar disorder and depression... violence would go down by only about 4%."" http://t.co/5ufyzeas3q",csmcdaniel,[],2014-06-17 17:37:11+00:00,1489,1434,[]
csmcdaniel,"""if we magically cured schizophrenia, bipolar disorder and depression... violence would go down by only about 4%."" http://t.co/5ufyzeas3q",no retweet username,[],2014-06-17 17:36:04+00:00,10071,1919,[]
lfoulkesy,"if we magically cured schizophrenia, bipolar disorder, and depression, overall violence would go down by only 4%: http://t.co/slekw3n48q",PacificStand,[],2014-06-15 22:04:40+00:00,4291,1014,[]
CringeCurator,"if we magically cured schizophrenia, bipolar disorder, and depression, overall violence would go down by only 4%: http://t.co/slekw3n48q",PacificStand,[],2014-06-15 21:53:41+00:00,60,186,[]
lau_merritt,"if we magically cured schizophrenia, bipolar disorder, and depression, overall violence would go down by only 4%: http://t.co/slekw3n48q",PacificStand,[],2014-06-15 20:59:24+00:00,281,311,[]
m_landkammer,"if we magically cured schizophrenia, bipolar disorder, and depression, overall violence would go down by only 4%: http://t.co/slekw3n48q",PacificStand,[],2014-06-15 20:55:24+00:00,339,830,[]
PacificStand,"if we magically cured schizophrenia, bipolar disorder, and depression, overall violence would go down by only 4%: http://t.co/slekw3n48q",no retweet username,[],2014-06-15 20:55:07+00:00,99803,261,[]
ManilaTechNerd,@man_cured bipolar haha,no retweet username,[],2014-06-15 13:17:45+00:00,4065,4999,[]
Rofflepwnz,i am so angry for no reason. welcome to bipolar mania!,no retweet username,[],2014-06-13 16:15:55+00:00,122,42,[]
LacyAClark,"if we magically cured schizophrenia, bipolar disorder, and depression, overall violence would go down by only 4%: http://t.co/h5i8xljgg5",PacificStand,[],2014-06-11 21:21:21+00:00,71,410,[]
Paul_Thorn,thousands hit by benefits backlog http://t.co/2auzm7rnju - i'm very happy to be cured of hiv and bipolar disorder by govt. it's a miracle!!,no retweet username,[],2014-06-11 18:27:20+00:00,1570,772,[]
lizullrich,"if we magically cured schizophrenia, bipolar disorder, and depression, overall violence would go down by only 4%: http://t.co/h5i8xljgg5",PacificStand,[],2014-06-11 17:18:00+00:00,227,585,[]
me_jreese,"if we magically cured schizophrenia, bipolar disorder, and depression, overall violence would go down by only 4%: http://t.co/h5i8xljgg5",PacificStand,[],2014-06-11 17:08:51+00:00,404,211,[]
leslie_bern,"if we magically cured schizophrenia, bipolar disorder, and depression, overall violence would go down by only 4%: http://t.co/h5i8xljgg5",PacificStand,[],2014-06-11 16:47:56+00:00,4690,1914,[]
OlympiaJoe,"if we cured schizophrenia, bipolar disorder &amp; depression, overall violence would go down by only 4%: http://t.co/mugelzeymb ~ @pacificstand",no retweet username,[],2014-06-11 16:42:33+00:00,9083,1501,[]
SmthngQuotable,"if we magically cured schizophrenia, bipolar disorder, and depression, overall violence would go down by only 4%: http://t.co/h5i8xljgg5",PacificStand,[],2014-06-11 16:41:33+00:00,119,455,[]
itsWanda,"if we magically cured schizophrenia, bipolar disorder, and depression, overall violence would go down by only 4%: http://t.co/h5i8xljgg5",PacificStand,[],2014-06-11 16:40:39+00:00,7617,7572,[]
PacificStand,"if we magically cured schizophrenia, bipolar disorder, and depression, overall violence would go down by only 4%: http://t.co/h5i8xljgg5",no retweet username,[],2014-06-11 16:40:17+00:00,99803,261,[]
williger,caught and cured a bi-polar disorder in under six months? will share on bipolar disorder explained dot com very soon! http://t.co/wjrtxilbvk,no retweet username,[],2014-06-11 04:30:24+00:00,429795,239877,[]
TaneliKitty,as they were aware that i’d been waiting for ages and thought i might not need it anymore. in case my bipolar just cured itself by magic?,no retweet username,[],2014-06-09 20:57:36+00:00,1372,482,[]
IMSamShelley,how i cured myself of bipolar (without medications or doctors) http://t.co/d2pdpy2v1g  @imsamshelley,TheRealUsLove,[],2014-06-09 16:03:26+00:00,977,1426,[]
TheRealUsLove,how i cured myself of bipolar (without medications or doctors) http://t.co/d2pdpy2v1g  @imsamshelley,no retweet username,[],2014-06-09 12:55:20+00:00,1880,1474,[]
tomhenryofdeath,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-09 12:29:54+00:00,1555,1756,[]
KvngNayoo,"i have no clue how i contracted bipolar disorder this year, actually two of them and then cured them both, by yelling? ok, that's just nuts!",williger,[],2014-06-09 05:25:54+00:00,1101,425,[]
williger,"i have no clue how i contracted bipolar disorder this year, actually two of them and then cured them both, by yelling? ok, that's just nuts!",no retweet username,[],2014-06-09 05:25:25+00:00,429795,239877,[]
flashgagnon,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 23:51:04+00:00,1891,2361,[]
prettygoodyear,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 22:12:59+00:00,1945,2198,[]
Julie92112,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 21:22:18+00:00,208,429,[]
UnFitz,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 21:20:01+00:00,36112,6695,[]
spazrunsny,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 21:16:55+00:00,2779,1723,[]
ruffyoung,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 21:14:28+00:00,10431,9300,[]
leftarmisme,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 19:55:40+00:00,32979,8458,[]
demon_disguise,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 15:33:36+00:00,8856,6382,[]
sfoshee1,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 14:17:32+00:00,6960,8207,[]
Pratik98988,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 14:10:36+00:00,1230,1538,[]
envydatropic,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 14:06:19+00:00,95315,11559,[]
NadarSenpai,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 13:04:04+00:00,465,593,[]
1AIMMadellynne,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-08 08:25:17+00:00,5782,2147,[]
heymaac,@blvckanese_ @arsenal_mo erm no guys.. bipolar is a disease caused by a mania.. i would just say you're weird as to bipolar,no retweet username,[],2014-06-07 22:48:51+00:00,297,216,[]
LithiumOd,is #cancer different than #bipolar? yes actually. cancer can b cured in some cases. they are alike in that they r all encompassing &amp; deadly,no retweet username,"[{'text': 'cancer', 'indices': [3, 10]}, {'text': 'bipolar', 'indices': [26, 34]}]",2014-06-07 21:11:28+00:00,338,1227,[]
_The_Leftovers_,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-07 15:07:11+00:00,6161,2715,[]
Jayson_Two_time,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-07 15:04:38+00:00,5271,3371,[]
_Giichi_,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-07 04:34:23+00:00,2004,863,[]
Frida_Sweden,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-07 00:01:38+00:00,605,1283,[]
nimmeron,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-06 23:59:19+00:00,674,4998,[]
WrdTrvlr69,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-06 23:28:17+00:00,14102,7958,[]
KennyD444,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-06 13:09:58+00:00,1086,1083,[]
welfarehoe,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-06 12:29:11+00:00,6626,4615,[]
TheBoydP,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-06 12:27:11+00:00,97793,21213,[]
mrs_rainey1970,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-06 03:33:48+00:00,1197,1575,[]
bacon_gillepic,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-06 00:46:32+00:00,11650,8474,[]
In_Twittaland,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 23:59:57+00:00,35769,13353,[]
KireiOni,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 23:24:45+00:00,2438,2201,[]
herefishfish,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 22:46:29+00:00,470,597,[]
BmoreArticulate,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 22:34:11+00:00,375,451,[]
ObliviousRex,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 22:07:33+00:00,421,3568,[]
In_Twittaland,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 21:52:43+00:00,35769,13353,[]
mattZillaaaa,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 21:16:29+00:00,40584,16104,[]
TheDjinnTrials,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 21:15:57+00:00,11755,6222,[]
angel55533,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 18:48:39+00:00,612,1020,[]
_SinghNature,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 17:35:37+00:00,196,509,[]
OkieGirl405,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 17:15:39+00:00,45800,3135,[]
joeislamo,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 17:08:14+00:00,7630,1258,[]
Ramoncito_Ven,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 17:07:14+00:00,8042,8209,[]
TopherKearby,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 16:55:36+00:00,6929,1047,[]
_Tempo11,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 16:44:03+00:00,38584,7601,[]
KristinAndrene,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 16:16:05+00:00,10668,7583,[]
mancheganmadman,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 15:38:39+00:00,1247,3924,[]
KakaMiqa,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 15:35:29+00:00,943,1018,[]
NightmareSally3,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 15:25:30+00:00,539,893,[]
Book_Krazy,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 15:25:09+00:00,25916,1288,[]
karlainvt,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 15:17:18+00:00,15706,3727,[]
Ctchandler247,lithium batteries are like regular batteries except they hope that one day they'll be cured of bipolar disorder.,mjkspeaks,[],2014-06-05 13:54:37+00:00,17316,15268,[]
jiminnsssi,"no podes llamarte ""bipolar"" cuando lo que vos tenes es esa mania de encariñarte rapido o ser la tipica ""rara"" no podes.",no retweet username,[],2014-06-04 00:54:02+00:00,2522,2405,[]
ripper0logist,“@thecutestvines: i'm dying 😂😂😂 https://t.co/9lf2whvskt” this cured my bipolar disorder for the rest of my life,no retweet username,[],2014-06-03 04:13:41+00:00,293,1454,[]
Hayley_MF50,"que no es manía. es la verdad. ahora eres más bipolar, yo que sé. me da miedo hablar contigo y todo.",no retweet username,[],2014-06-03 01:07:19+00:00,99,60,[]
Inklings411,mania is like taking adderall. except all speed and no focus &amp; we pay for meds to stop it. never mind. manic is not like adderall. #bipolar,no retweet username,"[{'text': 'bipolar', 'indices': [135, 143]}]",2014-06-01 19:56:34+00:00,133,606,[]
ambimorph,"@caloriesproper @ashsimmonds @itsthewooo 

i know no one else who's cured her bipolar, and i think it deserves some pause and respect.",no retweet username,[],2014-06-01 01:08:40+00:00,2835,1119,[]
wolveroon,“@rexrizzo: i would trade bipolar for bisexuality in a minute … i would take a dick in my ass if it cured bipolar.” tried it. doesn't work.,no retweet username,[],2014-05-31 19:32:37+00:00,1118,2457,[]
aethorable,"@garudanaegi yeha no that’s pretty much it, and mania is the high episodes that make bipolar so dangerous because it doesn’t necessarily",no retweet username,[],2014-05-31 09:29:44+00:00,26,1981,[]
Geramh20,"si tu estado de humor es cambiante, no eres bipolar. y así con todo. que manía con las etiquetas.",emilyfuenmayor,[],2014-05-30 03:20:56+00:00,498,486,[]
emilyfuenmayor,"si tu estado de humor es cambiante, no eres bipolar. y así con todo. que manía con las etiquetas.",no retweet username,[],2014-05-30 03:20:02+00:00,812,115,[]
Holz090,@sammiemariaox @liarlanoeme i guess so. she was never gonna come out of rehab and be 100% 'cured' though. isn't she bipolar? so irrational,no retweet username,[],2014-05-26 19:24:07+00:00,1090,456,[]
ITrustLabor,"""its a miracle, scott's bipolar  completely cured"" declares @theqldpremier #acefundraiser #scott4stafford #qldpol http://t.co/xsorpcgi8f""",no retweet username,"[{'text': 'acefundraiser', 'indices': [75, 89]}, {'text': 'scott4stafford', 'indices': [90, 105]}, {'text': 'qldpol', 'indices': [106, 113]}]",2014-05-23 03:55:31+00:00,753,512,[]
hbreaker9999,what is the best news you could hear right now? — my doctor to me: your bipolar is cured. http://t.co/76eoomxshf,no retweet username,[],2014-05-22 04:43:46+00:00,6705,6191,[]
The_Debs_Effect,@myownchallenge habit to say i am no longer bipolar or depressed. i feel different &amp; act difference to every before so is that cured??,no retweet username,[],2014-05-20 15:27:24+00:00,3322,2663,[]
bangtansbi,"i fucking hate anti-med people. sorry to burst your bubble, but my depression, anxiety, bipolar, &amp; borderline can't be cured with exercise.",no retweet username,[],2014-05-20 14:48:56+00:00,308,359,[]
IMSamShelley,how i cured myself of bipolar (without medications or doctors) - http://t.co/qinchktci6,no retweet username,[],2014-05-20 10:18:47+00:00,977,1426,[]
anaarita15,"agora tem tudo a mania que é bipolar aqui no twitter. é raro o nome aqui que não tenha ""bipolar"" à frente",no retweet username,[],2014-05-19 21:58:33+00:00,1920,1704,[]
kamonguu,"bipolar no es alguien quién cambia de parecer rápidamente, sépanlo, sino una persona que pasa por episodios de manía y depresivos.",matilspitzenber,[],2014-05-19 19:27:06+00:00,421,402,[]
matilspitzenber,"bipolar no es alguien quién cambia de parecer rápidamente, sépanlo, sino una persona que pasa por episodios de manía y depresivos.",no retweet username,[],2014-05-19 19:20:47+00:00,82,507,[]
IMSamShelley,how i cured myself of bipolar (without medications or doctors) amazing story http://t.co/fmqiodwr2l @imsamshelley,TheRealUsLove,[],2014-05-16 19:34:09+00:00,977,1426,[]
TheRealUsLove,how i cured myself of bipolar (without medications or doctors) amazing story http://t.co/fmqiodwr2l @imsamshelley,no retweet username,[],2014-05-15 19:10:35+00:00,1880,1474,[]
IMSamShelley,how i cured myself of bipolar http://t.co/bp21hdnt4j,no retweet username,[],2014-05-15 17:16:01+00:00,977,1426,[]
IMSamShelley,i wrote a new article about healing from bipolar and it's being featured on the real us.   i would love it if you... http://t.co/nboeg3w49j,no retweet username,[],2014-05-15 10:41:50+00:00,977,1426,[]
Savage_Scooby,"how da fuk can u get cured 4 ""bipolar"" moe cuz dat shit iz not law moe kill",no retweet username,[],2014-05-14 22:26:28+00:00,304,310,[]
stephintoronto,"#bipolar #hypomania in a picture. i have no idea what these projects r, when i started them, who they… http://t.co/omm9sxzvz3",no retweet username,"[{'text': 'bipolar', 'indices': [0, 8]}, {'text': 'hypomania', 'indices': [9, 19]}]",2014-05-14 16:31:08+00:00,2707,923,[]
