loveisalpha,what’s worse? trusting your doctor that gives you these drugs? being diagnosed as bipolar when you’re really in withdrawal? suffering the insane effects of akathasia &amp; watching others die from these drugs? or watching the majority of #psychiatry deny your lived experience? https://t.co/btgq6qpdkt,AliBeckZeck,[],2019-10-04 08:52:17+00:00,578,117,[]
JeanHardwick8,what’s worse? trusting your doctor that gives you these drugs? being diagnosed as bipolar when you’re really in withdrawal? suffering the insane effects of akathasia &amp; watching others die from these drugs? or watching the majority of #psychiatry deny your lived experience? https://t.co/btgq6qpdkt,AliBeckZeck,[],2019-10-04 07:17:30+00:00,60,90,[]
jayswaz,"@kiddo_eats_rice i’m not a professional, so take what i say with a massive pile of salt, but i doubt you have bipolar disorder. the changes are usually very drastic, mood swings on steroids essentially. i don’t know about anything else tho bobert you been diagnosed with anything?",no retweet username,[],2019-10-04 06:28:25+00:00,106,530,"['have bipolar', 'diagnosed with']"
obese_dyke,"self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia",no retweet username,[],2019-10-04 06:24:39+00:00,53,18,['diagnosed with']
AliBeckZeck,what’s worse? trusting your doctor that gives you these drugs? being diagnosed as bipolar when you’re really in withdrawal? suffering the insane effects of akathasia &amp; watching others die from these drugs? or watching the majority of #psychiatry deny your lived experience? https://t.co/btgq6qpdkt,no retweet username,[],2019-10-04 05:58:53+00:00,19071,2292,[]
Twopaw1,"i realize my case is a bit unusual, but i suppose i can only see bits and pieces of each of these in mine: gifted-assessed in grade 2, all the way through grade 13/oac 
(no gifted stream by 13) but dual-diagnosed with schizophrenia and bipolar disorder in grade 12. https://t.co/i6g5i3xp90",no retweet username,[],2019-10-04 05:03:12+00:00,2108,4573,[]
mama2gingers,"@sarah_hadleigh @beccagenovese @aaroncarter i can see both sides. i’m diagnosed with bipolar depression and before i seemed treatment, i was extremely manic. i didn’t realize how unstable i was until i was stable, if that makes sense.",no retweet username,[],2019-10-04 02:26:57+00:00,327,689,"['diagnosed with', 'diagnosed with bipolar']"
jnvade,"appreciation post for my momma: she just got baptized last weekend and is getting out of the house a lot. she has diagnosed with depression, anxiety, ptsd, and bipolar 2 by her doctors- but that won’t keep her down. she is doing fantastic! can i get an amen for this lady!! https://t.co/eqbuu3mqix",no retweet username,[],2019-10-04 02:09:29+00:00,242,869,['diagnosed with']
megaslay,"today, i was diagnosed with bipolar disorder and in some sort of weird way, i finally feel a bit of relief.",no retweet username,[],2019-10-04 01:42:27+00:00,272,568,"['diagnosed with', 'diagnosed with bipolar']"
GoldHeaart,i wasn’t diagnosed with bipolar ness but i’m convinced i am and im not even kidding 😂,no retweet username,[],2019-10-04 01:10:37+00:00,1607,1381,"['diagnosed with', 'diagnosed with bipolar']"
robinoxy,it’s time to become a bit more transparent. ten years ago i had a nervous breakdown and i was diagnosed with bipolar disorder and severe anxiety. i literally crawled back to myself again. i just wanted to give anyone hope it does get better. i promise. please don’t give up.,no retweet username,[],2019-10-03 23:41:46+00:00,632,702,"['diagnosed with', 'diagnosed with bipolar']"
ytabom_,9.)i was diagnosed with bipolar disorder and clinical depression when i was 14 and i was at mental facility for a couple of months,no retweet username,[],2019-10-03 23:29:42+00:00,1534,1182,"['diagnosed with', 'diagnosed with bipolar']"
skinniscum,@crvckwhvre i just got diagnosed with bipolar disorder /: umm im struggling a lot with addiction and risky behaviors towards addiction lately. having an entire identity crissi bc of my diagnosis. &lt;3,no retweet username,[],2019-10-03 23:20:00+00:00,42,102,"['got diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
pippaliciousj,"bipolar disorder with rapid cycling is diagnosed when a person experiences four or more episodes of mania, hypomania, or depressive episodes in any 12-month period. 
https://t.co/xfhejdg3jc",DBSAlliance,[],2019-10-03 23:05:30+00:00,3983,4998,[]
LostSoulSU,@vogueinq @v92378028 she’s literally diagnosed with bipolar disorder. i get it’s not excuse but i understand it’s extra hard for her to cope with stuff. i’m diagnosed with depression and i know myself that as hard as i try my emotions and anger take over me. and i mean it was her fans who attacked-,AMoravcov,[],2019-10-03 22:53:30+00:00,738,3901,"['diagnosed with', 'diagnosed with', 'diagnosed with bipolar']"
kiiiknows,"1% to 2% of the population has bipolar disorder. read @medlineplus magazine to learn more about symptoms, treatment &amp; diagnosis @nimhgov https://t.co/lffn81qx7g https://t.co/3tdju2lz2b",NLM_NIH,[],2019-10-03 22:45:21+00:00,515,936,[]
kimmacaskill1,@dannycarr91 @bbcthesocial not at all. i had my first mixed manic episode a year ago and it was  terrifying. i think my own ignorant perception of bipolar stopped me from considering.being diagnosed was such a shock as a result. comedy is a great way to make people think twice. be proud. you're helping.,no retweet username,[],2019-10-03 22:29:29+00:00,10571,1798,[]
cgraha203,"if there are no actual biological tests to detect #mentalillness, then what is a clinical or medical  diagnosis of #bipolar, #schizophrenia, #depression, #adhd, or #anxietydisorder, really?
https://t.co/k5l3xqtaib",_innercompass,"[{'text': 'mentalillness', 'indices': [69, 83]}]",2019-10-03 21:21:32+00:00,302,1244,[]
AshCurryOcd,"for more than a decade, katie fought a lonely battle with her mental health and had no answers. but now, after finally being diagnosed as bipolar, she faces the future with confidence https://t.co/l84nmlhfgj https://t.co/wb0eltmzmb",happifulhq,[],2019-09-05 11:59:52+00:00,6530,6156,[]
happifulhq,"for more than a decade, katie fought a lonely battle with her mental health and had no answers. but now, after finally being diagnosed as bipolar, she faces the future with confidence https://t.co/l84nmlhfgj https://t.co/wb0eltmzmb",no retweet username,[],2019-09-05 11:40:04+00:00,33078,1430,[]
EqualiSource,"kate millet, artist, activist and feminist writer, diagnosed #bipolar",no retweet username,"[{'text': 'bipolar', 'indices': [61, 69]}]",2019-09-05 09:00:00+00:00,11985,9040,[]
danieIinu,i’m actually finally learning how to control my hypomamic phases and i’m so much happier and healthier because of it. actually being diagnosed with bipolar and getting on the right medications honestly probably has saved my life. i’m so fortunate to be here right now.,no retweet username,[],2019-09-05 08:32:04+00:00,3141,849,"['diagnosed with', 'diagnosed with bipolar']"
liljthings,"@justchillbruh__ what you reckon though ?! 📩

side note: she’s bipolar (diagnosed) so maybe i should be patient... but like i was patient for 22yrs https://t.co/7au12tuuia",no retweet username,[],2019-09-05 08:22:18+00:00,1028,690,[]
bsmhft,"today’s feedback is about a service user’s experience of the bipolar service: “valuable service helping you to learn how to cope with you diagnosis and help you when you need it”.

#feedbackthursday https://t.co/ua9ohq77lj",no retweet username,[],2019-09-05 07:00:43+00:00,6350,1108,[]
Roboctopus1,"@kivabay had psychiatrist in high school who said that &amp; was hesitant to put me on meds. it really put me in a bad place, esp since she was a new doctor right after i was hospitalized from a suicide attempt (and was already diagnosed bipolar).",no retweet username,[],2019-09-05 06:24:34+00:00,32,689,['diagnosed bipolar']
Ceska_9,"@mellowd @ausomecharlie @slooterman i was initially misdiagnosed as bipolar in my early 30s, but the medications did fuck-all to help me. then i got a new psychiatrist for second opinion and was diagnosed as adhd with severe depression and anxiety. those meds helped. asd diagnosis came in my 40s.",no retweet username,[],2019-09-05 04:12:09+00:00,211,320,[]
OkMandyH1,im diagnosed bipolar w ptsd. i could go on and on about it...but then again i can't.  it's a really fucked up situation not only for me but also the ppl in my life. thank you for sharing your experiences for those of us that can not. https://t.co/haozl42t03,no retweet username,[],2019-09-05 03:42:30+00:00,5510,6052,['diagnosed bipolar']
StubbsGTv,"back in june, i was making insane videos on all social media platforms and i ended up in the hospital because i was in a state of mania. for years, i thought i suffered from depression and anxiety but i am diagnosed as bipolar 2. i want to spread mental health awareness, and let",Nyc_Tony15,[],2019-09-05 03:33:53+00:00,260,543,"['am diagnosed', 'i am diagnosed']"
souleatersteve,@tatianasiegel27 @thatrebecca @thr i’m a diagnosed schizoaffective bipolar mental patient . . . and when i complain about possible gangstalking and torture with physical proof i’m dying . .. no one listens !?!? but an unlikely incident that occurred before i was born makes the news? yall need some mental help.,no retweet username,[],2019-09-05 03:19:19+00:00,3,89,[]
artistrybykenna,@bipolarbattle i’ve been seeing a psychiatrist for my mental health since 15. i’m 21 now and just was diagnosed bipolar last month,no retweet username,[],2019-09-05 02:22:20+00:00,65,117,['diagnosed bipolar']
Twitch_PPGLui,"back in june, i was making insane videos on all social media platforms and i ended up in the hospital because i was in a state of mania. for years, i thought i suffered from depression and anxiety but i am diagnosed as bipolar 2. i want to spread mental health awareness, and let",Nyc_Tony15,[],2019-09-05 02:10:34+00:00,512,1525,"['am diagnosed', 'i am diagnosed']"
MissyRe70581376,"mental health has become an awareness close to my heart. was diagnosed with bipolar last year and it was a complete and utter shock becaus i always thought that bipolar was something that you were born with, not developed in one’s early 20’s. i... https://t.co/ggwhsfsnwr",no retweet username,[],2019-09-05 02:05:44+00:00,1,28,"['diagnosed with', 'diagnosed with bipolar']"
itsmollyeliza,"@treynoldssucks i have bipolar ii, cptsd, anxiety, and adhd. i’ve been diagnosed with about 13 separate mental illnesses - mostly anxiety subtypes. i was told i couldn’t have both bpd and bipolar, and that i was too young to have bipolar at 24. huge link between untreated adhd &amp; a bpd diagnosis.",no retweet username,[],2019-09-05 01:30:20+00:00,585,582,"['have bipolar', 'diagnosed with', 'have bipolar', 'i have bipolar']"
wet__uncle,"@itsmollyeliza interesting! because i was originally diagnosed as bpd, then it was changed to bipolar because i had manic episodes, but i still had complex trauma traits for prolonged childhood trauma. but also i have autism so that often gets misread as bpd too (in afab people)",no retweet username,[],2019-09-05 01:27:35+00:00,569,222,[]
forbala_,it's really hard when you have so many symptoms but people just won't diagnose you. i finally got diagnosed with bipolar after years begging to be taken seriously,no retweet username,[],2019-09-05 00:24:53+00:00,256,900,"['got diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
bulletfree741YT,"back in june, i was making insane videos on all social media platforms and i ended up in the hospital because i was in a state of mania. for years, i thought i suffered from depression and anxiety but i am diagnosed as bipolar 2. i want to spread mental health awareness, and let",Nyc_Tony15,[],2019-09-05 00:09:59+00:00,139,620,"['am diagnosed', 'i am diagnosed']"
Nyc_Tony15,"back in june, i was making insane videos on all social media platforms and i ended up in the hospital because i was in a state of mania. for years, i thought i suffered from depression and anxiety but i am diagnosed as bipolar 2. i want to spread mental health awareness, and let",no retweet username,[],2019-09-05 00:07:13+00:00,483,922,"['am diagnosed', 'i am diagnosed']"
JeffandCherylF1,"why can't see that the opioid crisis is more related to ""mental illness"" than guns and ""mental illness"".  opioid abuse can be caused by self-medicating. addiction is a comorbid disorder usually diagnosed with  depression or bipolar",no retweet username,[],2019-09-04 23:09:30+00:00,4,41,['diagnosed with']
RYANGILLETT81,"@mattravis i feel it.  i am always happy to see others talk about it. especially men.

i have bipolar disorder. 

was weird feeling ashamed of that fact when i was first diagnosed in high school.  i used to say i am bipolar.  but that is not who i am.  just something i deal with.",no retweet username,[],2019-09-04 22:54:24+00:00,614,792,"['have bipolar', 'i have bipolar']"
PeterGuess,bipolar? someone i love dearly was diagnosed with bipolar june 2019! yet that was me in 1987! i was shocked 'coz i know the rough journey ahead. in faith i'm offering a free bipolar &amp; anxiety mental fitness toolkit to you + loved ones. https://t.co/jcuo4fjibm,no retweet username,[],2019-09-04 22:08:12+00:00,1144,1935,"['diagnosed with', 'diagnosed with bipolar']"
Cemhri,misdiagnoses between major depressive disorder (mdd) and the #depressive episodes of #bipolar disorder (bp) occur too often. learn to make an accurate differential diagnosis between #mdd and #bp with practices set forth in this academic highlights. https://t.co/grypqngdix https://t.co/oklecr88ue,PsychiatristCNS,"[{'text': 'depressive', 'indices': [82, 93]}, {'text': 'bipolar', 'indices': [106, 114]}]",2019-09-04 21:19:52+00:00,1077,796,[]
timebombtxt,"i get worried to be officially diagnosed with bipolar because that would mean i am similar to my grandmother who i hate with every fiber of my being
i dont want to be anything like her, i dont want to even be related to her",no retweet username,[],2019-09-04 21:15:01+00:00,99,329,"['diagnosed with', 'diagnosed with bipolar']"
kanatashinkai,i think i just need to adjust to not being like. manic. and that being my energy im used to. like being diagnosed with bipolar 2 has helped out a lot! just knowing whats up and why is a huge relief in itself but the medicine im on just. just. wears me out. im very tired,no retweet username,[],2019-09-04 20:53:32+00:00,644,532,"['diagnosed with', 'diagnosed with bipolar']"
rumoredpurpose,"i got diagnosed with ocd, ptsd, bipolar disorder and adhd today so yeah it’s a lot",no retweet username,[],2019-09-04 20:42:14+00:00,897,128,"['got diagnosed', 'diagnosed with', 'i got diagnosed']"
pendrana,"@aesopsfablefly i feel you. i was diagnosed in the bipolar spectrum, so i have depression episodes a lot. i feel when they are coming, but i don't know how to stop or to make them go away.",no retweet username,[],2019-09-04 20:33:31+00:00,66,156,[]
Reneelarner18,@jas1012 @mauricebenard congratulations bonnie and welcome to the club! i was diagnosed earlier this year at age 51. bipolar does not define us! it’s a gift and a nightmare wrapped into one. always knew i was “different.”🤔 just take care of yourself and be 💪🏼 when you’re feeling 🥺 god bless! 🙏🏼,ChaosKi75326327,[],2019-09-04 20:14:54+00:00,190,513,[]
_carrienet_,bipolar spouses… who’s taking care of you? a diagnosis of bipolar disorder demands attention. https://t.co/xvvqjw9fcb #therapy https://t.co/lswuexrjl7,no retweet username,[],2019-09-04 19:30:28+00:00,82845,62925,[]
MusicNewsWeb,https://t.co/cgbkkwo6jk halsey uses music to help 'focus her energy' amid bipolar diagnosis https://t.co/wh3u7hydbe https://t.co/voxxfrpg2a,MusicNewsWeb,[],2019-09-04 18:52:05+00:00,52365,37745,['bipolar diagnosis']
RomLawrell,@trevonwes she does she was diagnosed with bipolar disorder,no retweet username,[],2019-09-04 18:45:11+00:00,1806,2274,"['diagnosed with', 'diagnosed with bipolar']"
bipolar_story,#bipolar as a #disability is no more shameful than disability for #ptsd we the diagnosed are teaching others how to treat/view us. read tweets #anxiety #depression. no one would want to be around people complaining. informing society looks different,no retweet username,"[{'text': 'bipolar', 'indices': [0, 8]}, {'text': 'disability', 'indices': [14, 25]}, {'text': 'PTSD', 'indices': [66, 71]}]",2019-09-04 18:16:37+00:00,515,62,[]
recover2renew,"dr. rxd a benzo for non-existent alcohol wd. benzo damage gets antidepressant + bp med rxs. subsequent drs.= diagnosed w; lifelong bipolar, anxiety disorder, depression, hypertension. then; sud from taking as prescribed benzo. huh? + wtf? https://t.co/k6cjt0fcwb",JeanHardwick8,[],2019-09-04 17:17:12+00:00,2777,218,[]
eggpuf,so i might have bipolar disorder and my psych is telling me how serious it is but??? i havent been diagnosed yet??? like stop stressing me out if i dont have it,no retweet username,[],2019-09-04 17:03:14+00:00,86,2,['have bipolar']
hm4yrxh,"@muzzashark @drwaque — seek help from professionals to get a proper diagnosis. i was diagnosed one day when i was at my peak. like mentally really unstable. 

to put it simply; bipolar is when you can get extremely happy and suddenly get extremely sad in just mere seconds. that’s how i understand it.",khairulemirr,[],2019-09-04 16:58:10+00:00,141,127,[]
_Emprxss,"during a depressive period, people with bipolar disorder may lose interest in activities that they previously enjoyed, experience sleeping difficulties, and even have thoughts of suicide.

she is diagnosed to have mild to moderate symptoms of depression! yay~",no retweet username,[],2019-09-04 16:48:55+00:00,2528,828,[]
marrasten,"this year i’ve finally been diagnosed with adhd(/add) and bipolar, and gotten started on treatments very late in the year. this has taken a huge toll on my study productivity, especially the untreated adhd. i cannot believe i’ve actually managed to get thru this year",no retweet username,[],2019-09-04 15:40:03+00:00,185,162,['diagnosed with']
obese_dyke,"self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia",no retweet username,[],2019-09-04 14:54:39+00:00,53,18,['diagnosed with']
JeffRollinsAct,"@markduplass thank you for sharing. i have suffered with depression and anxiety since i was 12. after a complete mental breakdown in college and an involuntary hospitalization 4 years later, i was diagnosed bipolar and have now been medicated correctly and have an amazing therapist.",no retweet username,[],2019-09-04 14:35:48+00:00,1046,3092,['diagnosed bipolar']
VAMinneapolis,"treatment for veterans diagnosed with bipolar disorder does not follow a one-size-fits-all plan. that’s because each person’s symptoms, life circumstances, and other physical and mental health issues are unique. learn more about the treatments available: https://t.co/5zlkmke45c https://t.co/muhhtjjgkl",no retweet username,[],2019-09-04 14:02:51+00:00,2374,301,"['diagnosed with', 'diagnosed with bipolar']"
kaicymcros,i’m sure i’m bipolar i’m just not going to get diagnosed so it can be on paper.,no retweet username,[],2019-09-04 12:42:15+00:00,1484,968,[]
Matthew47532093,"@alleycatsr16 sabotaged me out of business with his laziness, dishonesty and hasty behavior.  after i was hospitalised and diagnosed with bipolar -1 disorder, the (now dissolved) pharmacy board of victoria put so many conditions on my registration that i could earn money as a pharnacist.",no retweet username,[],2019-09-04 12:13:05+00:00,214,3368,"['diagnosed with', 'diagnosed with bipolar']"
KenSPope,"diagnosed mental health conditions &amp; risk of suicide mortality—highest among those with schizophrenia (adjusted odds ratio [aor]=15.0) followed by bipolar disorder (aor=13.2), depressive disorders (aor=7.2), anxiety disorders (aor=5.8), &amp; adhd (aor=2.4). 
https://t.co/talguxrcag",no retweet username,[],2019-09-04 12:06:03+00:00,1638,1009,[]
NG_Masina,"another one raped a 7 year old, in a restaurant full of people. later said to be diagnosed with bipolar, more allegations of drug overdose in prison... si sa thulile",HarrietMotlhabi,[],2019-09-04 08:50:26+00:00,683,781,"['diagnosed with', 'diagnosed with bipolar']"
rnchdp,cause like. in the past i’ve been diagnosed with bipolar but it was changed to bpd but they said bipolar can’t be really completely ruled out and antidepressants triggering hypomania support the bipolar diagnosis. sorry for the life update. i’ll get back to being an idiot now,no retweet username,[],2019-09-04 08:49:18+00:00,412,318,"['diagnosed with', 'bipolar diagnosis', 'diagnosed with bipolar']"
HarrietMotlhabi,"another one raped a 7 year old, in a restaurant full of people. later said to be diagnosed with bipolar, more allegations of drug overdose in prison... si sa thulile",no retweet username,[],2019-09-04 08:21:31+00:00,314,339,"['diagnosed with', 'diagnosed with bipolar']"
nicolecarman,@silencedbystate ah. i'm not sure how it differs from where i live but it's not really something i'm worried about. tbh i just want the right diagnosis so i can get the right treatment. i've been diagnosed with bipolar but idk. some of the symptoms overlap and i have quite a few bpd symptoms.,no retweet username,[],2019-09-04 07:01:05+00:00,17960,9242,"['diagnosed with', 'diagnosed with bipolar']"
kitharrison,"@dodgydrinker quetiapine, along with sodium valproate and pregabalin for bipolar disorder. first combination of meds which have worked effectively since i was diagnosed fifteen years ago.",no retweet username,[],2019-09-04 06:56:31+00:00,467,1083,[]
pipipiapi197,"- bipolar disorder type 2
- borderline personality disorder
- generalized anxiety disorder
yes those are all my diagnosis, and i’m not self-diagnosed. been to psychiatrist 2 years and already had second opinion psychiatrist too. hehe",no retweet username,[],2019-09-04 06:44:27+00:00,507,328,[]
vivaruby,"sometimes i wish i would not have sought mental health help. when i was diagnosed as bipolar with depression and anxiety, i lost a part of who i once was. 😢",Shelleyada,[],2019-09-04 06:30:09+00:00,853,1194,[]
orbdweaver,"@americanwombat mental illnesses are “just” extreme versions of normal variant traits - eg, for every bipolar person, there are a hundred people who are just generally moody.

relatedly, many are diagnosed by determining whether or not you have some arbitrary number of symptoms.",no retweet username,[],2019-09-04 05:59:30+00:00,32,122,[]
bnorbz,"@highhey2 after my spiritual awakening, i went to a mental hospital cuz i freaked out. they diagnosed me with ‘bipolar disorder’ that’s the only thing they could think of that was wrong with me, medically speaking. i’m fine now lol and i only get mad when people push my buttons, im human",no retweet username,[],2019-09-04 05:55:16+00:00,276,270,[]
ronnylg123,"@bipolarbattle definitely, in what i have seen with my son diagnosed with bipolar type 2 (meds for life?)... realized before long it was a&amp;d rekindled due to need to shore up his foundation/faith actually, &amp; make good life choices... matters pros don't address!!! off all meds &amp; doing great!",no retweet username,[],2019-09-04 04:58:41+00:00,310,400,"['diagnosed with', 'diagnosed with bipolar']"
Arnolds_Life,"@sandandiego @kindapussified she wasn’t diagnosed with bipolar disorder, it was only the statement her family made at the time (they manage her money) but it’s never been backed by a mental healt professional.",no retweet username,[],2019-09-04 04:39:06+00:00,4347,2580,"['diagnosed with', 'diagnosed with bipolar']"
BeBraveMyLoves,"“… the story of a woman, the protagonist, who, after many years of trying to conceive, is finally pregnant. her best friend is bipolar &amp; has just been diagnosed with inoperable cancer.” 

we'll discuss @kmccarthywoolf's poetry wed 9/4 9pmest #medhumchat https://t.co/bqohx5rikg",MedHumChat,[],2019-09-04 04:35:36+00:00,1936,5002,['diagnosed with']
ronda_allan,@relatively__ @stefgazz88 @sandandiego @kindapussified lol. she shared with the world she was diagnosed with bipolar disorder years ago....right after she was actually diagnosed. pay attention or stfu!,no retweet username,[],2019-09-04 04:24:42+00:00,272,282,"['diagnosed with', 'diagnosed with bipolar']"
RabaDeuce,@bipolarbattle so you think bipolar disorder is overdiagnosed because you met someone one time that was diagnosed with bipolar disorder and you disagreed? https://t.co/4u6s63ocfr,no retweet username,[],2019-09-04 03:27:37+00:00,73,72,"['diagnosed with', 'diagnosed with bipolar']"
artistrybykenna,@bipolarbattle i think the opposite. my psychiatrist who gave me the diagnosis after 5-10 years of mh issues says people are lucky if they get diagnosed bipolar within the first 10 years of seeking help,no retweet username,[],2019-09-04 02:53:39+00:00,65,117,['diagnosed bipolar']
TPickens64,"@bipolarbattle because most bipolar people are not diagnosed until they're in their forties, i think it's under diagnosed.",no retweet username,[],2019-09-04 02:36:45+00:00,1096,2382,[]
peachouji,"""we're a mostly female-bodied staff so i understand when [our boss] gets moody!!!""
me: gabby, i am literally diagnosed bipolar and i am not as fucking moody",no retweet username,[],2019-09-04 02:08:39+00:00,208,207,['diagnosed bipolar']
GAWHeckman,"@patterson087 2. had lunch with an acquaintance diagnosed with schizophrenia. he's well. lovely person and great conversation.

lots of people with bipolar depression who achieve great things.

over 10% of us have a history of depression, and some have even attempted suicide...",no retweet username,[],2019-09-04 01:21:56+00:00,1746,284,['diagnosed with']
GenesisCheverez,"@seaanemonae texas bans you from owning a gun if diagnosed with schizophrenia, delusional disorder, bipolar disorder, chronic dementia, dissociative identity disorder, intermittent explosive disorder or antisocial personality disorder.",no retweet username,[],2019-09-04 00:40:30+00:00,334,761,['diagnosed with']
bam6273,@steviejohn881 @simtress1 @simgurufrost i'm bipolar and wasn't diagnosed until a few years ago. i quickly learned drinking makes it 100% worse so i stopped. i'm already crazy enough on my own 😂,no retweet username,[],2019-09-04 00:03:36+00:00,984,1438,[]
BillieJeanJax_n,"@rogerstan123 you know, kanye exhibited this kind of attention seeking behavior he was diagnosed with bipolar disorder 🤔",no retweet username,[],2019-09-03 23:11:19+00:00,102,128,"['diagnosed with', 'diagnosed with bipolar']"
thisLAJenn,"@scottadamssays @common_sense___ but none of those things are explicitly outlined in the bill of rights.

perhaps calling it a mental health score would be better? maybe if someone is diagnosed w/ major depression, bipolar, schizophrenia, etc, they are monitored differently. up for review annually/semi-annually.",no retweet username,[],2019-09-03 22:56:27+00:00,5838,576,[]
Shelleyada,"sometimes i wish i would not have sought mental health help. when i was diagnosed as bipolar with depression and anxiety, i lost a part of who i once was. 😢",no retweet username,[],2019-09-03 22:53:59+00:00,548,709,[]
Dekatt23,halsey uses music to help 'focus her energy' amid bipolar diagnosis https://t.co/ogjlwq3ufo,no retweet username,[],2019-09-03 22:36:34+00:00,478,1879,['bipolar diagnosis']
TamaraChurch20,anticipating a tornado of grief this month. 2 years on the 14. dead from cirrhosis . drinking since age 12 diagnosed later in life with adhd and bipolar. all related to abuse and trauma. she was abandoned by my mom and with that the whole side of her family. narc abuse is real! https://t.co/piuvfx8bkx,no retweet username,[],2019-09-03 22:01:08+00:00,472,376,[]
Durmalur,@kicksyahh oh yeah i mean medically diagnosed as bipolar lol no shade,no retweet username,[],2019-09-03 21:45:02+00:00,480,412,[]
MzansiCloudEats,i was only 10 when i was diagnosed with major depressive disorder and bipolar ii. it’s been a hell of a right trying to get a weapon. 😞,no retweet username,[],2019-09-03 21:01:27+00:00,6423,5858,['diagnosed with']
cindycNZ,"@mommyof3lal 
1/. hi shawna. from someone who tried to complete suicide and have battled depression and bipolar (diagnosed after attempt) all my life, i would love to give you a huge hug right now. i need to let you affirm somethings...
- depression is an illness that numbs...",no retweet username,[],2019-09-03 20:58:04+00:00,2923,2169,[]
kellya279,@aidenhatfield my mother called me a fuck up when i was diagnosed with bipolar disorder. i try to limit my time with her. it's not easy.,no retweet username,[],2019-09-03 20:27:59+00:00,130,599,"['diagnosed with', 'diagnosed with bipolar']"
khairulemirr,"@muzzashark @drwaque — seek help from professionals to get a proper diagnosis. i was diagnosed one day when i was at my peak. like mentally really unstable. 

to put it simply; bipolar is when you can get extremely happy and suddenly get extremely sad in just mere seconds. that’s how i understand it.",no retweet username,[],2019-09-03 20:21:14+00:00,693,906,[]
ChaosKi75326327,@jas1012 @mauricebenard congratulations bonnie and welcome to the club! i was diagnosed earlier this year at age 51. bipolar does not define us! it’s a gift and a nightmare wrapped into one. always knew i was “different.”🤔 just take care of yourself and be 💪🏼 when you’re feeling 🥺 god bless! 🙏🏼,no retweet username,[],2019-09-03 20:18:00+00:00,180,998,[]
BrownMarialice,"though a diagnosis of bipolar disorder has objective criteria based on symptoms, everyone has a different story.
cassie shares how being diagnosed with bipolar allowed her to realize that she had been dealing with symptoms of bipolar since she was a teen.
https://t.co/8qxxgz0ouz https://t.co/u7xxjimhjq",DBSAlliance,[],2019-09-03 20:08:33+00:00,60,181,"['diagnosed with', 'diagnosed with bipolar']"
ocaiogarcia,"tmz just
1. said britney spears was never diagnosed with bipolar disorder the entire 11 years of her conservatorship
2. defended her team's decision to medicate her for bipolar disorder anyway
3. deleted the post after realizing they should not have admitted this #helpbritney https://t.co/fnaunwkfdj",Dinesh563252401,[],2019-09-03 20:04:47+00:00,846,620,"['diagnosed with', 'diagnosed with bipolar']"
ThornyRose__,"no, they do not. you may have a symptom but that doesn’t mean you have the disorder. unless you were professionally diagnosed by a psychologist and/or psychiatrist you can’t just say you’re bipolar tf https://t.co/ufhnvowbrz",no retweet username,[],2019-09-03 20:01:11+00:00,371,88,[]
BrandonPOMara1,@excusedearly most definitely. i was in what was close to a harmonious relationship in the mid 90s. i’d previously gotten my heart broken by my first wife and diagnosed bipolar during that period. she was close to “perfect” but i wasn’t well. we’re still very close friends to this day,no retweet username,[],2019-09-03 19:55:04+00:00,570,1576,['diagnosed bipolar']
chrisfferry,"wow nba player delonte west has been spotted in these conditions without money and homeless. 

west in his nba career made over $16 million yet 3 years ago he was diagnosed with bipolar &amp; depression yet never got treated.

let’s lift him up in prayer. a g…https://t.co/681g5jfz6w",no retweet username,[],2019-09-03 19:53:57+00:00,358,838,"['diagnosed with', 'diagnosed with bipolar']"
khairulemirr,"@muzzashark @drwaque yes. yes it is. in depressive phase when he/she contemplating suicide, that’s physically dangerous. 

diagnosed with bipolar i disorder and currently bipolar ii after 3 years of treatment.",no retweet username,[],2019-09-03 19:50:12+00:00,693,906,"['diagnosed with', 'diagnosed with bipolar']"
DailyEnterNews,"halsey helped by music - halsey's music helps with her bipolar disorder.
the 24-year-old singer - who was diagnosed with the condition, which sees the sufferer experience episodes of mood swings ranging from manic highs to depressive lows, when she was just 17 - is able to cha...",no retweet username,[],2019-09-03 19:50:00+00:00,117,6,['diagnosed with']
Holyanna5,"tmz just
1. said britney spears was never diagnosed with bipolar disorder the entire 11 years of her conservatorship
2. defended her team's decision to medicate her for bipolar disorder anyway
3. deleted the post after realizing they should not have admitted this #helpbritney https://t.co/fnaunwkfdj",Dinesh563252401,[],2019-09-03 19:48:16+00:00,196,108,"['diagnosed with', 'diagnosed with bipolar']"
BraveNewMatt,"tmz just
1. said britney spears was never diagnosed with bipolar disorder the entire 11 years of her conservatorship
2. defended her team's decision to medicate her for bipolar disorder anyway
3. deleted the post after realizing they should not have admitted this #helpbritney https://t.co/fnaunwkfdj",Dinesh563252401,[],2019-09-03 19:43:31+00:00,1558,119,"['diagnosed with', 'diagnosed with bipolar']"
